id,pid,mssubclass,lotfrontage,lotarea,neighborhood,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,garageyrblt,garagearea,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord
2301,923275010,20,,11000,1,5,6,1976,2003,0.0,1090.0,0.0,0.0,1090.0,1178,0,0,1178,1.0,0.0,1,1,3,1,1,6,1976.0,502.0,1,0,44,0,0,88,0,0,6,2007,135000,0,1,0,1,0,0,0,0,0,0,1,2.0,0,1,1.33,0.0
2854,909253080,70,54.0,9399,2,7,8,1919,1950,0.0,0.0,0.0,818.0,818.0,818,818,0,1636,0.0,0.0,1,1,4,1,2,7,1919.0,288.0,0,0,0,212,0,0,0,0,9,2006,167000,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,0.67,1.25
2649,902128020,20,60.0,7200,1,4,5,1950,1950,0.0,0.0,0.0,576.0,576.0,864,0,0,864,0.0,0.0,1,0,2,1,1,5,1952.0,528.0,1,0,0,0,0,115,0,0,8,2006,105000,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,1.0,0.0
2776,907180120,20,78.0,10264,1,7,5,1999,1999,183.0,1162.0,0.0,426.0,1588.0,1588,0,0,1588,0.0,0.0,2,0,3,1,2,6,1999.0,472.0,1,158,29,0,0,0,0,0,8,2006,214000,0,1,0,1,0,0,0,0,2,1,1,3.5,1,1,1.67,0.0
2403,528172150,60,,13215,3,8,5,2004,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,1.0,0.0,2,1,3,1,2,9,2004.0,746.0,1,168,127,0,0,0,0,0,2,2006,279000,0,1,0,1,0,0,1,0,2,1,1,3.0,1,1,2.33,1.0
2355,527375160,80,81.0,10530,2,6,6,1975,2000,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,1975.0,485.0,1,48,28,0,0,0,0,0,6,2006,184500,0,1,0,0,0,0,0,0,0,1,0,2.25,0,1,1.67,1.0
1983,902201130,50,50.0,6000,1,3,7,1948,2002,0.0,331.0,0.0,318.0,649.0,679,504,0,1183,0.0,0.0,1,1,2,1,1,6,1981.0,308.0,1,0,176,0,0,0,0,0,6,2007,120000,0,0,1,0,0,0,0,0,0,0,0,2.5,1,1,0.67,0.0
547,531450120,60,70.0,7703,3,6,6,1992,1992,0.0,52.0,364.0,400.0,816.0,833,897,0,1730,0.0,0.0,2,1,3,1,2,6,1992.0,528.0,1,0,91,0,0,168,0,0,11,2009,171500,0,1,0,0,0,0,1,0,0,0,1,3.25,1,1,1.67,0.0
1842,533208070,160,35.0,4251,3,7,5,2006,2007,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,0.0,0.0,2,1,2,1,2,5,2006.0,528.0,1,0,54,0,0,0,0,0,6,2007,164700,1,0,0,1,0,0,1,0,0,0,1,2.0,1,1,1.33,0.0
2748,906204180,60,88.0,12128,3,6,4,1989,1989,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,0.0,0.0,2,1,4,1,3,9,1989.0,506.0,1,0,245,0,0,168,0,0,11,2006,209000,0,1,0,1,0,0,1,0,0,1,0,2.75,1,1,1.67,1.0
2425,528228430,120,,3072,2,7,5,2004,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,1.0,0.0,2,0,2,1,2,7,2004.0,388.0,1,143,20,0,0,0,0,0,9,2006,225000,0,0,1,0,0,0,0,1,2,1,1,3.0,1,1,1.67,1.0
2837,908227040,50,58.0,8410,3,5,3,1910,1996,0.0,0.0,0.0,658.0,658.0,658,526,0,1184,0.0,0.0,1,0,5,1,1,8,,0.0,0,0,151,0,0,0,0,0,5,2006,81000,0,1,0,0,1,0,0,0,0,0,1,1.75,0,1,0.0,0.0
2456,528429100,20,49.0,15218,3,8,5,2006,2006,,1562.0,0.0,108.0,1670.0,1670,0,0,1670,1.0,0.0,2,1,2,1,2,6,2006.0,928.0,1,0,240,200,0,0,0,0,9,2006,336820,0,1,0,1,0,0,0,0,2,0,1,3.5,1,1,2.0,1.25
2114,906402070,60,,14364,3,7,5,1988,1989,128.0,1065.0,0.0,92.0,1157.0,1180,882,0,2062,1.0,0.0,2,1,3,1,1,7,1988.0,454.0,1,60,55,0,0,154,0,0,4,2007,277000,0,1,0,1,0,0,1,0,0,1,0,4.25,1,1,1.67,1.25
1890,534278190,20,70.0,8680,1,5,7,1960,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,3,1,1,5,1965.0,312.0,1,0,0,0,0,0,0,0,1,2007,117600,0,1,0,0,0,0,0,1,2,0,0,1.75,0,1,0.67,0.0
621,534477110,50,80.0,9600,1,6,8,1950,2005,0.0,120.0,0.0,736.0,856.0,1112,556,0,1668,0.0,0.0,1,1,3,1,1,6,1950.0,271.0,1,0,0,0,0,0,0,0,9,2009,140000,0,1,0,0,0,0,0,0,2,0,0,2.25,1,1,1.0,0.0
1427,906412050,20,91.0,11778,1,9,5,2008,2008,402.0,1153.0,0.0,598.0,1751.0,1766,0,0,1766,1.0,0.0,2,1,3,1,3,8,2008.0,874.0,1,216,36,0,0,0,0,0,12,2008,395039,0,1,0,0,0,0,0,1,2,1,1,4.0,1,1,2.0,1.5
1728,528218010,60,59.0,15810,2,6,5,2007,2007,,0.0,0.0,768.0,768.0,768,728,0,1496,0.0,0.0,3,0,3,1,2,7,2007.0,572.0,1,100,0,0,0,0,0,0,5,2007,181755,0,1,0,1,0,0,1,0,2,0,0,2.0,1,1,1.33,0.0
2472,531367010,20,91.0,11024,3,7,5,2005,2006,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,0.0,0.0,2,0,3,1,2,6,2005.0,612.0,1,144,55,0,0,0,0,0,10,2006,186800,0,1,0,1,0,0,0,0,2,1,1,2.75,1,1,1.67,0.0
610,534402170,60,,8970,1,5,6,1965,1965,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,0.0,0.0,2,1,4,1,1,7,1965.0,549.0,1,0,40,264,0,0,0,0,6,2009,177500,0,1,0,1,0,0,1,0,0,0,0,2.5,0,1,1.67,1.0
1950,535379060,30,60.0,10800,1,4,6,1927,2007,0.0,0.0,0.0,656.0,656.0,968,0,0,968,0.0,0.0,2,0,4,1,1,5,1928.0,216.0,1,0,0,0,0,0,0,0,8,2007,64500,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,0.67,0.0
94,533205060,120,25.0,4835,3,7,5,2004,2005,0.0,1298.0,0.0,190.0,1488.0,1488,0,0,1488,1.0,0.0,2,0,2,1,2,6,2004.0,506.0,1,168,50,0,0,0,0,0,3,2010,260000,1,0,0,1,0,0,0,0,0,0,1,4.0,1,1,1.67,1.25
1745,528228555,20,53.0,3710,2,7,5,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,0.0,2,0,2,1,2,6,2007.0,388.0,1,100,16,0,0,0,0,0,8,2007,185485,0,1,0,0,0,0,0,0,2,1,1,2.75,1,1,1.67,1.25
744,903231130,30,51.0,6120,1,5,7,1931,1993,0.0,209.0,0.0,506.0,715.0,875,0,0,875,1.0,0.0,1,0,2,1,1,5,1931.0,180.0,1,48,0,0,0,0,0,0,11,2009,105000,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,0.67,0.0
1859,533254100,80,80.0,9600,3,6,7,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,0.0,2,1,3,1,1,7,1976.0,512.0,1,113,100,0,0,0,0,0,8,2007,187000,0,1,0,0,1,0,0,1,0,1,0,1.75,1,1,1.67,1.0
2343,527301010,20,91.0,14145,2,7,7,1984,1998,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,1.0,0.0,2,0,3,1,2,8,1984.0,440.0,1,108,45,0,0,0,0,400,5,2006,202500,0,1,0,0,0,0,0,0,0,0,0,3.0,1,1,1.67,0.0
1713,528172050,20,70.0,9926,3,7,5,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,1.0,0.0,2,0,3,1,2,7,2005.0,878.0,1,100,38,0,0,0,0,0,5,2007,245700,0,1,0,1,0,0,0,0,2,1,1,3.25,1,1,2.0,0.0
1816,531451150,160,50.0,8012,3,6,5,1980,1980,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,0.0,0.0,1,1,2,1,1,5,1980.0,283.0,1,340,0,0,0,0,0,0,7,2007,128000,0,1,0,0,0,0,1,0,0,0,0,1.75,1,1,1.33,1.25
2390,528120110,60,80.0,10240,3,8,5,2005,2005,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,0.0,0.0,2,1,3,1,3,8,2005.0,878.0,1,192,52,0,0,0,0,0,3,2006,275500,0,1,0,0,0,0,1,0,2,1,1,2.25,0,1,2.0,1.25
364,527166010,60,,10762,2,7,5,1999,1999,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,0.0,0.0,2,1,3,1,2,9,1999.0,490.0,1,0,0,0,0,0,0,0,5,2009,225000,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,1.0
684,535453100,80,80.0,8000,1,5,5,1959,1959,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,1.0,0.0,1,0,3,1,1,6,1959.0,288.0,1,0,0,0,0,0,0,0,7,2009,138000,0,1,0,0,0,0,0,0,1,0,0,3.75,0,1,1.33,0.0
32,527451410,160,21.0,1680,1,6,5,1971,1971,381.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,1,6,1971.0,264.0,1,0,0,0,0,0,0,0,3,2010,88000,0,0,1,0,0,1,1,0,0,1,0,1.75,0,1,0.67,0.0
1698,528110100,60,105.0,13693,3,9,5,2006,2006,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,0.0,0.0,2,1,3,1,3,9,2006.0,694.0,1,414,84,0,0,0,0,0,3,2007,380000,0,1,0,0,0,0,1,1,2,1,1,2.75,1,1,2.33,1.25
1129,528482020,20,85.0,10625,3,8,5,2007,2007,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,0.0,0.0,2,0,3,1,2,7,2007.0,660.0,1,133,120,0,0,0,0,0,6,2008,256000,1,0,0,0,0,0,0,0,2,1,1,2.75,1,1,2.0,1.25
165,535456110,20,60.0,7200,1,5,7,1951,2000,0.0,234.0,486.0,180.0,900.0,900,0,0,900,0.0,1.0,1,0,3,1,2,5,2005.0,576.0,1,222,32,0,0,0,0,0,5,2010,134800,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,1.0,0.0
935,909451140,160,24.0,1612,2,6,6,1980,1980,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,0.0,0.0,1,1,2,1,1,5,1980.0,462.0,1,154,0,0,0,0,0,0,7,2009,121000,0,0,1,0,0,1,1,0,0,0,0,2.0,0,1,1.67,1.0
1802,528480020,60,84.0,10207,3,7,6,2007,2007,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,0.0,0.0,3,0,3,1,2,7,2007.0,578.0,1,144,105,0,0,0,0,0,8,2007,227875,1,0,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0
250,906378100,20,64.0,10475,1,8,5,2008,2008,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,2008.0,776.0,1,160,33,0,0,0,0,0,2,2010,245350,0,1,0,1,0,0,0,0,2,1,1,2.75,1,1,2.0,0.0
2668,902401090,90,33.0,5976,1,5,7,1920,1950,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,0.0,0.0,2,0,2,2,1,8,,0.0,0,0,130,256,0,0,0,0,12,2006,93500,0,0,1,0,0,1,1,1,0,0,1,1.75,0,0,0.0,0.0
236,905426060,30,85.0,10625,3,5,5,1920,1950,0.0,108.0,0.0,350.0,458.0,835,0,0,835,0.0,0.0,1,0,2,1,1,5,1920.0,366.0,1,0,0,77,0,0,0,400,5,2010,83000,0,1,0,0,0,0,0,0,0,0,0,2.5,0,0,0.67,0.0
2117,906426195,60,,53107,3,6,5,1992,1992,0.0,985.0,0.0,595.0,1580.0,1079,874,0,1953,1.0,0.0,2,1,3,1,2,9,1992.0,501.0,1,216,231,0,0,0,0,0,6,2007,240000,0,1,0,1,1,0,1,0,0,0,1,3.75,1,1,1.67,1.0
2029,903430040,45,40.0,5680,1,5,4,1901,1950,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,0.0,0.0,2,0,3,1,1,7,1920.0,240.0,1,0,25,77,0,0,0,0,9,2007,113000,0,0,1,0,0,0,0,0,1,0,0,1.75,0,0,0.67,0.0
636,535175050,20,66.0,12400,1,6,7,1958,1998,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,0.0,0.0,1,0,3,1,1,6,1958.0,297.0,1,0,0,0,0,234,0,0,6,2009,155000,0,1,0,1,1,0,0,1,0,1,0,1.75,0,1,1.0,0.0
1155,532378200,20,65.0,6768,1,6,8,1961,1996,0.0,832.0,0.0,80.0,912.0,912,0,0,912,1.0,1.0,1,0,3,1,2,5,1962.0,288.0,1,168,0,0,0,0,0,0,5,2008,142000,0,1,0,1,1,0,0,1,0,0,0,3.0,0,1,0.67,0.0
739,903228120,45,50.0,6000,1,6,7,1926,2004,0.0,0.0,0.0,884.0,884.0,904,0,0,904,0.0,0.0,1,0,2,1,1,4,1926.0,180.0,1,0,0,105,0,0,0,0,1,2009,119000,0,0,1,0,0,0,0,0,0,0,1,1.75,0,1,0.67,0.0
1608,923400040,50,75.0,12508,1,6,7,1940,1985,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,1.0,0.0,2,0,4,1,1,7,1989.0,423.0,1,245,0,156,0,0,0,1300,7,2008,160000,0,1,0,1,0,0,0,0,2,0,0,3.0,1,1,1.0,0.0
1087,528235120,60,62.0,7415,2,6,5,2004,2004,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,1.0,0.0,2,1,3,1,1,8,2004.0,398.0,1,100,75,0,0,0,0,0,4,2008,193000,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,1.0
1774,528366070,60,88.0,11762,3,8,5,1992,1993,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,2,9,1992.0,517.0,1,0,65,0,0,144,0,0,9,2007,263000,0,1,0,0,0,0,1,0,2,1,1,3.25,1,1,1.67,1.0
2816,907420090,20,65.0,8767,1,7,5,2005,2005,0.0,24.0,0.0,1286.0,1310.0,1310,0,0,1310,0.0,0.0,2,0,3,1,2,6,2005.0,400.0,1,0,0,0,0,0,0,0,7,2006,164990,0,1,0,1,0,0,0,0,2,0,1,3.75,1,1,1.67,1.25
2194,908276230,20,60.0,8190,3,4,6,1954,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,948,1.0,0.0,1,0,3,1,1,5,1956.0,280.0,1,0,36,0,0,0,0,0,10,2007,119000,0,1,0,0,0,0,0,1,0,0,0,2.0,1,1,0.67,1.0
523,528458180,20,75.0,7500,3,8,5,2006,2007,238.0,24.0,0.0,1348.0,1372.0,1448,0,0,1448,0.0,0.0,2,0,2,1,2,6,2006.0,692.0,1,0,140,0,0,0,0,0,6,2009,238500,1,0,0,0,0,0,0,0,2,1,1,3.0,1,1,1.67,1.25
2767,906475200,20,62.0,70761,3,7,5,1975,1975,0.0,655.0,0.0,878.0,1533.0,1533,0,0,1533,1.0,0.0,2,0,2,1,2,5,1975.0,576.0,1,200,54,0,0,0,0,0,12,2006,280000,0,1,0,1,0,0,0,0,0,0,0,4.0,0,1,1.33,1.25
1837,533206070,120,32.0,3784,3,8,5,2006,2007,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,2006.0,476.0,1,0,120,0,0,0,0,0,2,2007,193800,1,0,0,1,0,0,0,0,2,1,1,3.0,1,1,1.67,0.0
2284,923225040,120,44.0,4224,1,5,7,1976,1976,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,1.0,0.0,1,0,3,1,1,6,1976.0,572.0,1,100,110,0,0,0,0,0,6,2007,129900,0,0,1,0,0,0,0,0,2,0,1,3.0,0,1,1.33,1.0
1434,907135260,20,57.0,9245,1,5,5,1994,1995,0.0,686.0,0.0,304.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,1,5,1996.0,672.0,1,0,0,0,0,0,0,0,2,2008,145000,0,1,0,1,0,0,0,0,2,0,1,3.0,1,1,1.0,0.0
2794,907255050,20,,14781,1,8,5,2001,2002,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,2001.0,748.0,1,198,150,0,0,0,0,0,8,2006,275000,0,1,0,1,0,0,0,1,2,1,1,3.25,1,1,2.0,1.0
2625,535454030,90,60.0,8544,1,3,4,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,1,6,1950.0,400.0,1,0,0,0,0,0,0,0,12,2006,81400,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1.0,0.0
794,905475160,20,62.0,7440,3,5,6,1954,1954,0.0,173.0,0.0,916.0,1089.0,1089,0,0,1089,1.0,0.0,1,0,3,1,1,5,1954.0,252.0,0,328,0,0,0,0,0,0,9,2009,125000,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,1.0,1.25
708,902204080,30,62.0,7404,1,4,6,1920,1950,0.0,0.0,0.0,861.0,861.0,861,0,0,861,0.0,0.0,1,0,2,1,1,5,1920.0,288.0,0,0,0,128,0,0,0,0,11,2009,80000,0,0,1,0,0,0,0,0,0,0,0,1.5,0,1,1.0,0.0
286,909100080,30,67.0,4853,1,5,6,1924,1999,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,0.0,0.0,2,0,2,1,0,5,1979.0,260.0,1,0,0,36,0,0,0,0,5,2010,104000,0,1,0,0,1,0,0,0,0,1,0,2.25,0,0,0.67,1.25
62,528358010,20,59.0,10593,3,7,5,1996,1996,338.0,919.0,0.0,801.0,1720.0,1720,0,0,1720,1.0,0.0,2,0,3,1,2,7,1996.0,527.0,1,240,56,154,0,0,0,0,3,2010,260400,0,1,0,1,0,0,0,1,2,1,1,3.0,1,1,1.67,1.0
1647,527302060,60,78.0,12090,2,7,7,1981,2003,306.0,321.0,0.0,404.0,725.0,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,1981.0,484.0,1,167,72,0,0,0,0,0,3,2007,176000,0,1,0,0,0,0,1,0,0,1,0,2.75,1,1,1.67,1.0
2054,905103110,20,,11677,1,5,4,1966,1966,442.0,249.0,761.0,30.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,1,6,1966.0,264.0,1,0,90,0,0,0,0,0,2,2007,123000,0,1,0,1,0,0,0,0,0,1,0,2.75,0,1,1.33,0.0
1102,528326110,60,,11000,3,9,5,2000,2000,295.0,0.0,0.0,1519.0,1519.0,1533,639,0,2172,0.0,0.0,2,1,4,1,3,8,2000.0,687.0,1,162,153,0,0,0,0,0,6,2008,291000,0,1,0,0,0,0,1,1,2,1,1,2.5,1,1,2.33,1.0
654,535354100,20,50.0,8000,1,6,6,1948,2002,0.0,680.0,0.0,292.0,972.0,972,0,0,972,1.0,0.0,1,0,2,1,1,5,1948.0,240.0,1,0,0,0,0,0,0,0,5,2009,132000,0,1,0,0,0,0,0,0,2,0,0,2.5,1,1,0.67,1.25
1089,528240040,60,51.0,8029,2,6,5,2005,2005,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,2005.0,400.0,1,100,24,0,0,0,0,0,7,2008,176000,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0
604,534278070,20,,13495,1,5,6,1956,1956,70.0,625.0,201.0,222.0,1048.0,1728,0,0,1728,1.0,0.0,2,0,3,1,1,7,1956.0,576.0,1,0,99,0,0,0,0,0,7,2009,177625,0,1,0,1,0,0,0,0,0,1,0,2.25,0,1,1.0,1.25
2838,908228040,50,60.0,9738,3,5,7,1924,1950,0.0,392.0,0.0,392.0,784.0,949,272,0,1221,1.0,0.0,1,0,4,1,1,7,1965.0,392.0,1,0,0,236,0,0,0,0,3,2006,104900,0,1,0,0,0,0,0,0,1,0,0,2.25,0,1,1.0,0.0
2777,907181090,60,68.0,9272,1,7,5,1999,1999,0.0,500.0,0.0,342.0,842.0,856,893,0,1749,0.0,0.0,2,1,3,1,2,7,1999.0,515.0,1,140,85,0,0,0,0,0,6,2006,196000,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,0.0
1723,528186050,120,48.0,7841,3,9,5,2005,2005,394.0,848.0,0.0,729.0,1577.0,1577,0,0,1577,1.0,0.0,2,0,2,1,3,6,2005.0,564.0,1,203,39,0,0,0,0,0,5,2007,280000,0,1,0,1,0,0,0,1,0,1,1,3.25,1,1,1.67,1.25
349,527110020,80,,8530,2,7,5,1995,1996,22.0,0.0,0.0,384.0,384.0,804,670,0,1474,0.0,0.0,2,1,3,1,1,7,1995.0,400.0,1,120,72,0,0,0,0,700,5,2009,168500,0,1,0,1,0,0,0,0,0,1,1,2.0,0,1,2.0,1.0
2313,527107020,60,,13041,2,6,5,1995,1995,0.0,0.0,0.0,781.0,781.0,781,890,0,1671,0.0,0.0,2,1,3,1,1,7,1995.0,423.0,1,0,84,0,0,0,0,0,2,2006,170000,0,1,0,1,0,0,1,0,0,0,1,2.0,0,1,1.67,1.0
2279,923202220,20,200.0,43500,1,3,5,1953,1953,0.0,0.0,0.0,0.0,0.0,2034,0,0,2034,0.0,0.0,1,0,2,1,1,9,1953.0,1041.0,0,483,266,0,0,0,561,0,6,2007,130000,0,1,0,0,1,0,0,0,0,0,0,0.0,1,1,1.67,0.0
1346,903233080,50,52.0,6240,1,7,5,1939,1950,0.0,300.0,240.0,449.0,989.0,1245,764,0,2009,0.0,0.0,2,0,4,1,1,7,1939.0,400.0,1,0,20,0,0,0,0,0,1,2008,150000,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,1.0,1.25
2770,907125080,20,95.0,13015,1,5,6,1996,1996,0.0,0.0,0.0,1100.0,1100.0,1100,0,0,1100,0.0,0.0,1,1,3,1,1,5,1996.0,462.0,1,0,0,0,0,0,0,0,6,2006,145000,0,1,0,0,0,0,0,0,2,0,1,2.0,1,1,1.67,0.0
2923,923230040,90,63.0,9297,1,5,5,1976,1976,0.0,1606.0,0.0,122.0,1728.0,1728,0,0,1728,2.0,0.0,2,0,4,2,1,8,1976.0,560.0,1,0,0,0,0,0,0,0,7,2006,188000,0,1,0,0,0,1,0,0,0,0,0,2.5,0,1,1.0,0.0
1619,527110120,60,57.0,8773,2,6,5,1997,1997,0.0,0.0,0.0,916.0,916.0,916,684,0,1600,0.0,0.0,2,1,3,1,1,7,1997.0,460.0,1,100,38,0,0,0,0,0,8,2007,169000,0,1,0,1,0,0,1,0,2,0,1,2.75,0,1,1.67,1.0
2178,908152260,20,74.0,8536,3,5,5,2006,2007,0.0,0.0,0.0,1125.0,1125.0,1125,0,0,1125,0.0,0.0,1,1,2,1,1,5,2007.0,430.0,1,80,64,0,0,0,0,0,4,2007,155000,0,1,0,0,0,0,0,0,2,0,1,2.0,0,1,1.33,0.0
1160,533206050,120,59.0,4282,3,7,5,2004,2004,0.0,16.0,0.0,1375.0,1391.0,1391,0,0,1391,0.0,0.0,2,0,2,1,2,5,2004.0,530.0,1,156,158,0,0,0,0,0,7,2008,196000,1,0,0,1,0,0,0,0,0,0,1,3.25,1,1,1.67,0.0
1755,528275110,60,,8740,2,7,5,2002,2002,0.0,574.0,0.0,280.0,854.0,864,1131,0,1995,0.0,0.0,2,1,4,1,2,8,2002.0,435.0,1,264,48,0,0,0,0,0,7,2007,219500,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,1.25
2412,528218060,60,65.0,10237,2,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,2005.0,390.0,1,0,24,0,0,0,0,0,2,2006,170440,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.25
889,908151050,60,75.0,7950,3,6,6,1977,1977,140.0,535.0,0.0,155.0,690.0,698,728,0,1426,0.0,0.0,1,1,3,1,1,6,1977.0,440.0,1,252,0,0,0,0,0,0,7,2009,159500,0,1,0,1,0,0,1,1,0,1,0,2.25,0,1,1.67,0.0
2181,908154195,20,128.0,39290,3,10,5,2008,2009,1224.0,4010.0,0.0,1085.0,5095.0,5095,0,0,5095,1.0,1.0,2,1,2,1,3,15,2008.0,1154.0,1,546,484,0,0,0,0,17000,10,2007,183850,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.5
1186,534126090,20,80.0,10400,2,7,6,1970,1970,288.0,0.0,0.0,1304.0,1304.0,1682,0,0,1682,0.0,0.0,2,0,3,1,1,7,1970.0,530.0,1,98,0,0,0,0,0,0,5,2008,174000,0,1,0,0,0,0,0,1,0,1,1,1.75,0,1,1.33,1.25
1613,526352090,20,85.0,10628,1,7,5,1970,1970,0.0,778.0,0.0,499.0,1277.0,1277,0,0,1277,1.0,0.0,1,0,2,1,1,5,1970.0,526.0,1,0,0,0,0,176,0,0,4,2007,167000,0,1,0,0,0,0,0,0,0,0,0,4.25,0,1,1.33,0.5
411,527453060,160,24.0,2280,2,6,6,1976,1976,0.0,566.0,0.0,289.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,1,7,1976.0,440.0,1,87,0,0,0,0,0,0,7,2009,148500,0,1,0,0,0,1,1,0,0,0,0,2.75,0,1,1.33,1.0
810,906226090,90,64.0,7018,3,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1114,1114,0,2228,0.0,0.0,2,0,6,2,1,8,1979.0,720.0,1,73,0,0,0,0,0,0,6,2009,147983,0,1,0,0,1,1,1,0,0,0,0,0.0,0,1,1.0,0.0
548,531452010,160,75.0,10762,3,6,6,1980,1980,0.0,0.0,0.0,626.0,626.0,626,591,0,1217,0.0,0.0,1,1,3,1,1,6,1980.0,288.0,1,0,28,0,0,0,0,0,4,2009,120000,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,1.33,1.0
2179,908152280,20,60.0,7024,3,5,5,2005,2006,0.0,980.0,0.0,110.0,1090.0,1090,0,0,1090,1.0,0.0,1,1,2,1,1,5,2005.0,450.0,1,0,49,0,0,0,0,0,6,2007,157000,0,1,0,0,0,0,0,0,2,0,1,3.25,0,1,1.67,0.0
2746,905480160,50,50.0,7585,3,5,3,1948,1950,0.0,0.0,0.0,810.0,810.0,1002,454,0,1456,1.0,1.0,1,0,4,1,1,7,1954.0,280.0,0,0,0,0,0,0,0,0,8,2006,91500,0,1,0,0,1,0,0,0,0,0,0,1.5,0,1,0.67,1.0
1486,908102030,30,67.0,8777,3,5,7,1910,1950,0.0,0.0,0.0,796.0,796.0,796,0,0,796,0.0,0.0,1,0,2,1,1,4,,0.0,0,328,0,164,0,0,0,0,5,2008,85000,0,1,0,0,1,0,0,0,0,0,0,1.5,0,1,0.0,0.0
