lotarea,neighborhood,overallqual,overallcond,totalbsmtsf,grlivarea,kitchenqual,paveddrive,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord,lotfrontage_imp,remodel_age,tot_bath,deckporcharea
9.455167134121535,3,7,5,6.728628613084702,7.416378479192928,2,1,2008,12.167851432709975,0,1,0,0,0,0,1,0,2,1,1,2.75,1,1,1.67,0.0,67.0,7,2.5,5.4680601411351315
8.699514748210191,1,5,7,6.645090969505644,7.191429330036379,1,1,2009,11.771436160121729,0,0,1,0,0,0,0,0,0,0,0,2.25,0,1,0.67,0.0,50.0,41,1.5,2.5649493574615367
9.246093541682,2,6,5,6.693323668269949,7.360103972989152,1,1,2007,12.031719258385396,0,1,0,1,0,0,1,0,0,0,1,2.0,0,1,2.0,1.0,71.80777753368021,15,2.5,3.713572066704308
8.699514748210191,1,6,5,6.606650186198215,7.201916317531627,1,1,2008,11.56171562913966,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,0.67,1.25,50.0,61,2.0,0.0
9.261983605128021,1,6,5,6.889591308354466,6.8885724595653635,1,1,2007,11.872346634576987,0,1,0,1,0,0,0,1,0,0,0,2.5,0,1,1.0,0.0,72.37398825803476,40,2.5,5.746203190540153
9.161675199994901,1,5,6,7.003065458786462,7.002155954403621,2,1,2008,11.877568578558138,0,1,0,0,0,0,0,0,2,0,1,2.0,1,1,1.0,0.0,75.0,5,1.5,5.631211781821365
9.091556835986216,3,7,5,6.855408798609928,7.6544432264701125,2,1,2010,12.230765258120545,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,1.0,66.52956165786046,9,3.5,4.875197323201151
9.037176752966994,1,6,6,6.878326468291325,6.933423025730715,1,1,2007,11.870599909242044,0,1,0,1,0,0,0,0,0,0,0,3.5,0,1,1.33,0.5,82.0,37,2.0,5.267858159063328
8.385944904806284,3,9,5,7.258412150595307,7.257707677160043,3,1,2008,12.577636201962656,1,0,0,1,0,0,0,0,2,0,1,4.0,1,1,1.67,1.0,42.0,10,2.5,5.365976015021851
9.466454374960302,3,9,5,7.754052639035757,7.768110378525988,3,1,2010,13.323926946863102,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.5,100.0,1,3.5,4.219507705176107
9.430599768110529,1,5,5,6.947937068614969,6.946975992135418,2,1,2009,11.931635799828413,0,1,0,1,0,0,0,0,2,0,1,3.0,0,1,1.0,0.0,82.0,15,2.0,5.1298987149230735
8.518192691749322,3,8,5,7.155396301896734,7.154615356913663,2,1,2010,12.162643087602838,0,1,0,1,0,0,0,0,0,0,1,2.75,1,1,1.67,0.0,43.0,19,2.0,4.418840607796598
9.16858043772795,3,8,5,7.042286171939743,7.813187267521416,2,1,2007,12.666657052859417,0,1,0,0,0,0,1,0,2,1,1,3.0,1,1,2.33,1.25,76.0,6,2.5,5.840641657373398
8.847934753328465,1,7,8,6.523562306149512,7.171656822768514,2,1,2007,12.015214757713933,0,1,0,0,0,0,0,0,0,0,0,2.5,1,1,1.0,1.5,70.0,13,1.5,0.0
9.192685436737461,3,5,5,6.996681488176539,6.9957661563048505,1,1,2008,11.719939634354555,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,1.0,0.0,75.0,45,1.0,5.560681631015528
9.559235128595953,1,6,8,6.8966943316227125,7.080026499922591,1,1,2008,12.128111104060462,0,1,0,0,0,0,0,0,0,0,0,4.25,0,1,1.33,1.0,88.0,55,2.0,5.2574953720277815
8.909235279192261,1,7,6,6.952728644624869,6.951772164398911,1,1,2006,11.695247021764184,0,1,0,0,1,0,0,0,0,0,0,1.75,0,1,1.0,0.0,74.0,49,2.0,0.0
9.281544130982514,2,6,7,6.9975959829819265,6.996681488176539,1,1,2007,11.973509872299472,0,1,0,1,0,0,0,1,0,0,0,2.5,0,1,1.67,0.75,88.0,45,3.0,5.41610040220442
9.031931152002144,3,6,5,6.683360945766275,7.402451520818244,2,1,2008,12.061046873479915,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0,65.0,7,2.5,5.214935757608986
9.194414221425923,1,4,5,0.0,7.1098794630722715,1,1,2007,11.53076538309856,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,1.0,0.0,70.0,49,2.0,0.0
8.881836305004146,1,7,9,6.329720905522696,7.034387929915503,2,1,2009,11.951180395901384,0,1,0,0,1,0,1,0,0,0,1,3.0,1,1,1.33,0.0,60.0,4,2.0,5.54907608489522
9.233079858945672,1,5,7,6.961296045910167,6.982862751468942,3,0,2009,11.736069016284437,0,1,0,0,0,0,0,0,0,0,0,1.75,1,1,0.67,0.0,60.0,61,1.0,0.0
9.062536177207788,1,4,6,0.0,6.875232087276577,1,1,2007,11.556942350387002,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,1.0,0.0,52.0,55,1.0,0.0
9.086363192156472,3,9,5,7.288244401020124,7.707062655370473,3,1,2009,12.765688433465597,0,1,0,0,0,0,1,1,2,1,1,3.25,1,1,2.0,1.25,74.0,6,3.5,5.220355825078324
9.052984561199976,1,3,4,0.0,6.946975992135418,1,1,2006,11.44571671527678,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1.0,0.0,60.0,61,2.0,0.0
9.12467354521909,1,7,5,6.773080375655535,7.489970898834801,2,1,2008,12.170445467887022,0,1,0,1,0,0,1,0,2,1,1,3.0,1,1,1.67,0.0,68.0,12,3.5,4.48863636973214
9.352360631996612,2,6,7,6.3784261836515865,7.845807502637805,1,1,2008,12.160028707028767,0,1,0,1,0,0,1,0,0,0,0,2.25,0,1,1.33,1.25,79.0,17,2.0,6.068425588244111
8.64541048921699,1,6,8,6.70196036600254,6.70073110954781,2,0,2006,11.608235644774552,0,0,1,0,0,0,0,1,0,0,0,1.75,1,1,0.67,0.0,70.0,6,1.0,4.736198448394496
9.383032379794294,1,8,5,7.170119543449628,7.534762657037537,3,1,2009,12.474189562487116,0,1,0,0,0,0,1,0,2,1,1,3.75,1,1,2.0,1.0,79.13943412403181,10,3.5,5.645446897643238
9.169518377455928,1,5,6,6.957497370876951,6.956545443151569,1,1,2009,11.766792188927278,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,1.0,0.0,80.0,55,1.0,0.0
9.75510354676987,3,9,5,7.458186157340487,8.160518247477505,3,1,2006,13.27851205989426,0,1,0,1,0,0,1,1,0,1,1,3.75,1,1,2.0,1.0,114.0,17,4.0,6.863803391452954
9.231612507251722,3,4,5,6.762729506931879,6.854354502255021,1,1,2007,11.617285480294472,0,1,0,0,0,0,0,1,0,1,1,2.5,1,1,1.0,0.0,75.0,57,1.0,0.0
9.053686561930807,1,5,5,6.621405651764134,7.182352111885263,1,1,2007,11.407564949312402,0,1,0,0,0,0,0,0,0,0,1,1.5,0,1,1.0,0.0,60.0,61,1.0,0.0
9.822819649468673,1,6,5,6.92951677076365,7.77485576666552,1,1,2007,11.76756768334381,0,1,0,1,0,0,1,0,0,1,0,2.0,0,1,1.0,0.5,95.53334431206632,32,2.5,5.583496308781699
9.600894867348593,2,6,7,7.167809184316444,7.402451520818244,2,1,2008,12.319401330837177,0,1,0,1,0,0,0,1,0,1,0,2.25,1,1,1.0,1.25,85.58630198756329,5,2.0,4.6913478822291435
8.064636475774222,3,6,5,6.398594934535208,7.090076835776092,2,1,2008,12.013700752882718,1,0,0,0,0,0,1,0,0,0,1,3.0,1,1,1.33,0.0,30.0,6,3.5,5.117993812416755
8.028781162487148,1,6,8,6.4967749901858625,7.188412736496954,1,1,2010,11.711776323715394,0,0,1,0,0,0,1,0,2,0,0,1.75,1,1,0.67,0.0,52.0,18,1.5,0.0
9.023769800892813,3,8,5,7.344072850573066,7.355001921105257,3,1,2007,12.49612690212701,0,1,0,1,0,0,0,1,2,0,1,3.75,1,1,1.67,1.25,68.0,4,2.0,4.890349128221754
9.511777409660299,3,9,5,7.563719668414366,8.0519780789023,3,1,2009,13.091904169919621,0,1,0,0,0,0,1,1,2,1,1,2.25,1,1,2.33,1.5,104.0,2,3.5,5.407171771460119
10.407892608499196,1,6,5,7.3752557780097545,7.818430272070656,1,1,2006,12.301382825334498,0,0,1,1,0,0,0,0,1,0,0,1.75,0,1,1.0,1.25,90.0,49,2.0,0.0
9.483568487457813,1,6,5,6.762729506931879,7.479299637782834,2,1,2008,12.281643832377247,0,1,0,1,0,0,1,0,2,1,1,3.0,1,1,1.67,0.0,80.75694180211003,14,3.5,4.574710978503383
9.338029733117072,3,8,5,7.515889085215125,7.515344571180436,2,1,2009,12.542544882151386,0,1,0,1,0,0,0,0,0,1,1,3.5,1,1,2.0,1.25,107.0,6,3.0,5.739792912179234
9.291459423260974,3,8,5,7.38025578842646,7.362010551259734,2,1,2008,12.556729517143344,0,1,0,1,0,0,0,0,2,1,1,3.25,1,1,2.0,1.0,92.0,7,3.0,5.501258210544727
7.568379267836522,1,4,6,6.447305862541213,6.4457198193855785,1,1,2007,11.344506813345266,0,0,1,0,0,1,0,0,2,0,0,3.25,0,1,0.0,0.0,21.0,41,2.0,0.0
9.186047679407139,1,6,7,7.241366283322318,7.240649694255466,1,1,2010,12.165250651009918,0,1,0,0,0,0,0,1,0,1,0,3.5,0,1,1.67,1.0,80.0,27,2.0,6.489204931325317
8.283999304248526,1,7,8,6.220590170099739,6.911747300251674,2,0,2006,11.56171562913966,0,0,1,0,0,0,1,0,0,0,0,1.75,0,0,0.67,0.5,66.0,61,1.0,5.638354669333745
9.116029692504942,1,7,5,7.528869256642251,7.515344571180436,2,1,2006,12.28690119819279,0,1,0,0,0,0,0,1,2,0,1,3.0,1,1,1.67,1.25,70.0,6,2.0,5.0369526024136295
9.169518377455928,1,5,6,7.167809184316444,7.310550158534422,2,1,2008,11.86005499606543,0,1,0,0,0,0,0,0,0,1,0,2.0,0,1,1.67,0.0,80.0,51,2.0,3.1354942159291497
9.186457431512851,1,5,7,6.796823718274855,6.795705775173514,2,1,2008,11.77528972943772,0,1,0,1,1,0,0,0,2,0,0,2.25,1,1,1.67,0.0,57.0,8,2.0,0.0
9.039552050995901,1,5,5,6.947937068614969,6.946975992135418,1,1,2009,11.728036844587175,0,1,0,0,0,0,0,0,0,1,0,2.25,0,1,0.0,0.0,60.0,33,2.0,0.0
9.455480221162288,1,5,6,6.9167150203536085,6.915723448631314,1,1,2006,11.845819880243557,0,1,0,0,0,0,0,0,0,0,0,2.75,1,1,1.33,0.0,66.0,8,2.0,5.043425116919247
9.008468955937513,3,4,5,6.762729506931879,6.761572768804055,1,0,2007,11.280678099406549,0,1,0,0,0,0,0,0,1,0,0,2.5,0,1,1.0,0.0,60.0,56,2.0,5.2832037287379885
9.109082539901955,3,8,5,7.29776828253138,7.302496423727326,3,1,2007,12.490875577231112,0,1,0,1,0,0,0,1,2,1,1,3.75,1,1,1.67,1.25,64.0,5,2.0,5.0369526024136295
8.747034264178168,1,6,5,6.645090969505644,6.672032945461067,1,1,2008,11.418614785498987,0,1,0,0,0,0,0,0,0,0,0,2.5,0,0,0.67,0.0,52.0,61,1.0,4.955827057601261
9.38429367909962,2,5,6,7.023758954738443,7.56734567601324,1,0,2009,12.128111104060462,0,1,0,0,0,0,1,0,0,1,1,2.75,1,1,1.33,1.0,85.0,34,3.5,5.176149732573829
8.980298078970817,1,5,6,7.048386408721883,7.047517221357296,1,1,2006,11.856515169360305,0,1,0,0,0,0,0,0,1,0,0,2.5,1,1,1.33,0.0,70.0,52,2.0,0.0
9.720705889909716,3,8,5,7.367077059881012,7.674152921281675,2,1,2007,12.468882964346784,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,1.0,1.25,134.0,3,2.5,5.910796644040527
9.142061531222888,3,4,6,6.511745329644728,6.51025834052315,1,0,2009,11.635143097694478,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,1.0,0.0,50.0,61,2.0,4.736198448394496
9.346094292953802,3,8,5,7.2456550675945355,7.32052696227274,2,1,2008,12.323855681186558,0,1,0,1,0,0,0,0,2,1,1,4.25,1,1,2.0,0.75,75.44719622107174,16,3.0,5.351858133476067
9.045465728785949,1,5,6,6.677083461247136,6.675823221634848,0,1,2009,11.635143097694478,0,1,0,0,0,0,0,0,0,0,0,2.25,0,1,0.67,0.0,80.0,61,2.0,0.0
8.74909824839902,3,6,6,6.9167150203536085,6.999422467507961,1,1,2010,11.737667737648135,0,1,0,0,0,0,0,0,0,0,0,3.25,0,1,0.67,0.75,65.0,36,2.0,0.0
9.180808569370145,3,8,5,6.823286122355687,7.649692623711514,3,1,2007,12.674512552799726,0,1,0,1,0,0,1,0,2,1,1,4.5,1,1,2.33,1.5,82.0,4,3.5,5.6240175061873385
9.299266581170585,1,5,6,6.81783057145415,7.351158226430694,1,1,2008,11.84939770159144,0,1,0,0,1,0,0,0,0,0,0,2.25,0,1,1.0,1.0,60.0,61,2.5,0.0
10.821816206435848,3,6,5,7.398174092970465,7.408530566894626,1,1,2006,12.432267536768098,0,1,0,1,0,0,0,0,0,0,0,3.75,0,1,1.33,1.5,156.8946651732032,53,2.0,0.0
9.093694189856862,3,8,5,6.855408798609928,7.643961949002529,2,1,2008,12.429216196844383,0,1,0,0,0,0,1,1,2,1,1,3.75,1,1,2.33,1.25,74.0,4,2.5,4.8283137373023015
9.233763886919771,2,6,5,6.645090969505644,7.336936913707618,2,1,2007,12.078239274020289,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.25,65.0,5,2.5,4.9344739331306915
9.183585634667363,1,6,6,7.194436851100335,7.450660796211539,1,1,2007,12.071683742491523,0,1,0,0,1,0,0,0,0,1,0,2.25,0,1,1.33,1.25,80.0,42,1.0,0.0
7.768110378525988,2,6,5,6.690842277418564,7.344719054149673,1,1,2009,11.898187865760873,0,1,0,0,0,0,1,0,0,0,0,2.75,0,1,1.0,1.0,24.0,33,3.0,4.6913478822291435
8.973604867142505,3,6,5,6.823286122355687,6.822197390620491,1,1,2010,11.507912923146684,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1,1.0,1.0,55.0,32,2.0,3.367295829986474
9.421411342056123,3,9,5,7.2196420401307355,7.897296472595885,3,1,2009,12.89621531706982,0,1,0,0,0,0,1,0,2,0,1,3.25,1,1,2.0,1.25,95.0,2,3.5,5.288267030694535
8.976767625171433,2,6,5,6.860663671448287,7.4067107301776405,1,1,2007,12.072541252905651,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.0,62.0,11,2.5,3.713572066704308
8.881836305004146,1,5,7,6.716594773520978,6.715383386334681,1,1,2008,11.603679828238693,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,1.0,0.0,60.0,57,1.5,0.0
9.405495886750224,1,6,3,7.4133673356952405,7.4127640174265625,1,1,2007,12.004568269319446,0,1,0,1,0,0,0,0,0,0,0,2.0,0,1,1.33,1.0,77.6967919008824,41,2.5,0.0
8.915432254432663,1,4,5,6.670766320845874,6.669498089857879,1,1,2006,11.512925464970229,0,1,0,0,1,0,0,0,1,0,0,2.0,0,1,0.0,1.25,63.2920988167838,61,1.0,0.0
9.307920700315046,3,8,5,7.19668657083435,7.946617563244473,2,1,2006,12.718896271958837,0,1,0,0,0,0,1,0,0,1,1,4.5,1,1,2.0,1.25,105.0,18,3.5,5.955837369464831
8.965973184210347,1,5,5,6.762729506931879,6.761572768804055,1,1,2010,11.829559359371776,0,1,0,0,0,0,0,1,0,0,0,2.75,1,1,0.67,0.0,65.0,43,2.0,5.424950017481403
9.87189368094495,2,7,5,7.239214973779806,7.808729306744399,2,1,2006,12.676076274775909,0,1,0,1,0,0,1,0,2,1,1,3.25,1,1,1.67,1.25,134.0,5,3.5,5.918893854273146
9.193194213141211,1,5,7,6.96979066990159,7.160069207596127,2,1,2010,11.99535161421452,0,1,0,1,0,0,0,0,0,0,0,2.5,1,1,1.33,1.25,69.9549055148212,5,2.0,5.945420608606575
8.390041405755754,3,7,5,7.293697720601438,7.298445101508147,2,1,2010,12.310432660854417,1,0,0,1,0,0,0,0,0,1,1,4.0,1,1,1.67,1.25,47.091003156843854,2,3.5,4.976733742420574
9.008713664124222,2,7,5,6.54965074223381,7.201916317531627,2,1,2009,12.089538829274222,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,1.0,63.86355003199685,8,3.5,5.056245805348308
8.881836305004146,1,5,7,6.670766320845874,6.6895992691789665,2,1,2010,11.686878772093667,0,0,1,0,0,0,0,0,0,1,0,2.25,0,1,1.0,1.5,60.0,19,2.0,0.0
8.934586870389676,1,5,5,6.762729506931879,7.502186486602924,1,1,2007,12.040608205802641,0,1,0,0,0,0,1,0,2,1,0,2.5,0,1,1.33,1.0,69.0,49,2.0,5.1298987149230735
9.081938657171658,2,7,5,6.859614903654202,7.721348612617949,2,1,2009,12.371587084007746,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,1.0,66.21433869896049,11,2.5,5.631211781821365
8.254008590564844,2,8,5,7.3758821482150125,7.4073177104694174,3,1,2008,12.592912033515141,0,0,1,1,0,0,0,1,2,1,1,4.5,1,1,1.67,1.25,44.0,3,3.5,5.375278407684165
9.312445594913337,1,6,5,6.859614903654202,7.655390644826152,1,1,2008,12.239990863733635,0,1,0,0,0,0,1,0,0,0,0,2.5,0,1,1.33,1.5,85.0,42,2.5,5.638354669333745
9.224440496354964,3,7,5,6.863803391452954,7.642044402873258,2,1,2010,12.358793732547838,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,0.0,76.0,7,3.5,3.828641396489095
8.954286157204713,1,6,5,6.940222469119639,6.939253946041508,1,1,2006,11.589886506106357,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0.67,0.0,56.0,61,1.0,0.0
9.004422601327041,2,6,5,6.523562306149512,7.293017679772782,1,1,2008,12.013700752882718,0,1,0,0,0,0,1,0,2,1,1,2.75,0,1,2.0,1.0,65.0,15,2.5,5.488937726156687
9.102977853647683,1,5,5,6.947937068614969,6.946975992135418,1,1,2007,11.812289042195847,0,1,0,1,0,0,0,0,2,0,0,3.5,0,1,1.0,0.0,45.0,34,1.5,0.0
8.719317375506371,1,5,7,6.785587645007929,6.784457062637643,1,1,2007,11.635143097694478,0,0,1,0,0,0,0,0,1,0,0,1.75,1,1,0.67,0.0,51.0,61,1.0,0.0
9.714805812589491,1,5,5,7.001245622069476,7.00033446027523,1,1,2007,11.90429164869889,0,1,0,1,0,0,0,0,2,0,1,2.75,1,1,1.0,0.0,70.0,15,2.5,5.726847747587197
8.308938252595778,3,5,8,6.762729506931879,6.761572768804055,1,1,2009,11.511924964636645,0,1,0,0,1,0,0,0,0,0,1,1.5,1,1,0.0,0.0,56.0,61,1.0,4.574710978503383
7.744136627627991,2,6,6,6.752270376141742,7.283448228756631,1,1,2008,11.870599909242044,0,1,0,0,0,0,1,0,0,0,0,2.75,0,1,1.67,0.0,24.0,36,2.5,0.0
8.738735461363474,1,6,6,6.705639094860003,7.069874128458572,1,1,2006,11.648330101976432,0,0,1,0,0,0,0,0,0,0,1,1.75,0,1,1.0,1.25,52.0,61,1.0,4.727387818712341
9.081256218564645,1,5,6,6.816735880594968,6.846943139585379,1,1,2006,11.769116870330638,0,1,0,1,0,0,0,0,2,0,0,2.25,0,1,1.0,0.5,66.1920302287161,44,1.0,4.174387269895637
8.628197749459149,2,8,5,7.3783837129967145,7.409741954080923,2,1,2008,12.8802918162046,0,0,1,1,0,0,0,1,2,1,1,4.5,1,1,1.67,1.25,64.0,3,3.5,5.375278407684165
9.109635667854551,2,7,9,7.050122520269059,7.757906208351747,2,1,2010,12.493129522588037,0,1,0,0,0,0,1,0,2,0,0,3.0,1,1,1.33,1.5,66.0,5,2.0,4.110873864173311
9.09638749190015,2,7,5,5.953243334287785,7.231287004327616,1,1,2009,12.086725887897607,0,1,0,1,0,0,0,0,2,0,1,3.0,0,1,2.0,1.0,57.0,13,2.5,5.54907608489522
9.434922887484646,1,5,7,6.9167150203536085,6.915723448631314,2,1,2009,11.845819880243557,0,1,0,1,0,0,0,0,0,1,0,2.5,0,1,1.0,0.0,75.0,43,1.0,4.976733742420574
9.311903687385623,1,6,5,6.411818267709897,7.241366283322318,2,1,2009,12.043553716032399,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,2.0,1.25,85.0,4,2.5,4.919980925828125
9.082507000466299,1,6,7,6.740519359606223,7.675081857716334,1,1,2007,12.321630986164447,0,1,0,0,0,0,1,0,0,1,0,2.5,1,1,1.67,1.25,80.0,14,2.5,0.0
9.492658081928813,3,8,5,6.9874902470009905,7.783224016336037,2,1,2009,12.577636201962656,0,1,0,1,0,0,1,0,2,1,1,2.0,1,1,2.33,1.25,96.0,7,3.5,5.043425116919247
8.956479847999912,2,7,4,6.947937068614969,7.505492274737424,1,1,2007,12.040608205802641,0,0,1,0,0,0,0,0,1,1,1,1.75,1,1,0.67,1.25,64.5397003479732,61,1.5,0.0
9.402447229504935,1,7,5,7.444833273892193,7.444248649496705,2,1,2009,12.388394202324129,0,1,0,1,0,0,0,1,2,1,1,2.5,1,1,1.67,1.25,43.0,6,2.0,5.003946305945459
9.169518377455928,1,5,6,6.983789965258135,7.047517221357296,1,1,2007,11.877568578558138,0,1,0,0,0,0,0,1,0,1,0,2.25,1,1,1.33,0.0,80.0,56,2.0,0.0
9.159047077588632,1,6,6,6.705639094860003,7.589335823170617,1,1,2007,12.013700752882718,0,1,0,0,1,0,1,0,2,1,0,2.0,0,1,1.67,1.0,100.0,33,2.0,3.970291913552122
8.878358040627822,3,6,5,7.195187320178709,7.194436851100335,2,1,2009,11.884489021402711,0,1,0,0,0,0,0,0,0,0,1,2.0,0,1,1.67,0.0,50.0,20,2.0,4.110873864173311
9.323669057283185,3,5,3,7.1316985104669115,7.168579897264035,1,0,2010,11.643953727376633,0,1,0,1,0,0,0,0,0,0,0,2.0,1,1,1.0,0.0,74.61515380832043,47,2.0,4.976733742420574
9.56282655529346,3,8,5,7.568379267836522,7.587310506022615,2,1,2007,12.886641043883259,0,1,0,0,0,0,0,1,2,1,1,2.75,0,1,2.0,1.25,110.0,5,2.0,5.8888779583328805
7.9229859587111955,1,6,5,6.26530121273771,6.9957661563048505,1,1,2006,11.566466231898259,0,0,1,0,0,0,1,0,0,1,0,1.75,0,1,1.0,0.0,24.0,38,1.5,0.0
9.3101857069459,1,8,5,6.956545443151569,7.557994958530806,2,1,2010,12.448626590364206,0,1,0,0,0,0,1,0,2,0,1,3.0,1,1,1.67,1.0,85.0,12,3.5,4.2626798770413155
8.881836305004146,1,5,3,6.762729506931879,7.121252453244542,1,1,2007,11.532728092266408,0,1,0,0,0,0,0,0,1,0,0,1.75,0,1,1.0,1.0,60.0,61,1.5,5.147494476813453
9.42706335548747,1,7,5,6.851184927493743,7.517520850603031,2,1,2009,12.345834587905333,0,1,0,0,0,0,1,0,2,0,1,3.0,1,1,1.67,0.0,79.0,10,3.5,3.828641396489095
8.719317375506371,1,5,8,6.84587987526405,7.321849713788356,1,0,2007,11.831379196088763,0,0,1,0,0,0,1,0,0,0,0,2.0,1,1,0.67,0.0,51.0,7,1.5,3.2188758248682006
8.869398159883518,1,5,7,6.9167150203536085,7.04141166379481,1,1,2008,11.835008964139341,0,1,0,1,0,0,0,0,1,0,0,1.75,0,1,0.67,0.5,55.0,28,1.0,5.583496308781699
9.865526046249009,3,6,5,6.255750041753367,7.198931240688173,2,1,2009,11.960811288962345,0,1,0,1,0,0,0,0,0,1,0,3.0,0,1,1.33,0.5,66.0,28,1.5,0.0
9.002085433155724,1,4,7,6.762729506931879,6.761572768804055,1,1,2009,11.732060994886899,0,1,0,0,0,0,0,0,0,0,0,2.5,1,1,1.0,0.0,70.0,41,1.0,0.0
9.388653907372598,2,7,6,6.695798917058491,7.585281078639126,1,1,2007,12.154779351142624,0,1,0,0,0,0,1,0,1,0,0,2.0,0,1,1.67,1.25,92.0,34,2.5,0.0
8.065265208897733,2,7,5,7.144407180321139,7.143617602704121,2,1,2008,11.982272628789678,0,1,0,0,0,0,0,0,2,1,1,2.75,1,1,1.67,1.25,43.0,4,2.0,4.762173934797756
9.194414221425923,1,5,6,6.418364935936212,7.8636512654486515,1,1,2008,12.14950229404178,0,1,0,0,1,0,1,0,0,0,0,1.5,1,1,2.0,0.0,51.0,13,3.5,5.214935757608986
8.98969370086056,1,5,6,6.816735880594968,6.815639990074331,1,1,2006,11.728036844587175,0,1,0,1,0,0,0,0,0,0,0,2.5,0,0,0.0,0.0,63.26689139147556,47,1.0,0.0
9.33617975681533,1,5,6,7.239214973779806,7.238496840894365,1,1,2010,11.70766954176274,0,1,0,1,0,0,0,1,0,1,0,2.75,0,1,1.0,1.25,75.07818688797911,15,2.5,0.0
9.428350771178645,1,5,5,7.509335266016592,7.508787170634276,1,1,2008,11.891361900690473,0,1,0,0,0,1,0,0,0,0,0,1.75,0,1,1.0,0.0,76.0,54,2.0,0.0
9.408535277926427,1,7,5,6.834108738813838,7.508238774678663,2,1,2008,12.367340793126296,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,0.0,75.0,10,3.5,5.43372200355424
8.253748343328501,2,8,5,7.374629015218945,7.406103381237015,2,1,2006,12.611537753638338,0,0,1,1,0,0,0,1,2,1,1,4.5,1,1,1.67,1.25,44.0,6,3.5,5.204006687076795
7.568379267836522,1,4,7,6.304448802421981,6.9957661563048505,1,1,2006,11.413105129688017,0,0,1,0,0,1,1,0,2,0,0,1.75,0,1,0.0,0.0,21.0,41,1.5,0.0
9.48044384215367,1,5,5,7.455298485683291,7.454719949364001,1,1,2008,11.867798786962332,0,1,0,1,0,1,0,0,0,1,0,1.75,0,1,1.0,0.0,74.0,46,2.0,0.0
9.190953658175992,1,7,5,7.3613754289773485,7.360739903058278,2,1,2009,12.332705296463539,0,1,0,1,0,0,0,0,2,1,1,3.0,1,1,1.67,0.0,67.0,9,3.0,4.290459441148391
9.005159521036145,2,7,6,6.825460036255307,7.8160138391590275,1,1,2009,12.230765258120545,0,1,0,1,0,1,1,0,0,0,0,1.75,1,1,1.0,1.5,63.75162460253799,61,2.5,0.0
9.75423319944637,1,8,5,7.201916317531627,7.201170883281678,2,1,2007,12.41673867533327,0,1,0,1,0,0,0,0,2,1,1,4.25,1,1,1.67,1.0,73.0,11,2.5,5.783825182329737
8.571681376700306,2,4,7,5.159055299214529,7.215975002651466,1,1,2008,11.396391648714276,0,0,0,0,1,0,1,0,0,0,0,1.0,1,0,0.67,0.0,60.0,61,1.0,4.820281565605037
9.375176614429117,3,4,5,6.61338421837956,7.02108396428914,0,0,2010,11.06663836234181,0,1,0,0,0,0,0,0,2,0,0,1.75,1,0,1.0,0.0,89.0,61,1.0,0.0
8.262558973010657,3,8,5,7.112327444710911,7.111512116496157,2,1,2006,12.043553716032399,0,1,0,1,0,1,0,0,0,0,0,4.25,0,1,1.67,1.0,40.0,33,2.0,5.267858159063328
9.53899642739739,3,9,5,7.45876269238096,7.945201132412759,3,1,2009,13.275827535915461,0,1,0,0,0,0,1,1,2,1,1,3.5,1,1,2.33,1.25,107.0,2,3.5,5.407171771460119
8.699514748210191,1,6,6,7.00669522683704,7.005789019253503,2,1,2006,11.612770799939945,0,0,1,0,1,0,0,0,0,0,0,2.25,0,1,1.0,1.25,50.0,31,1.0,5.659482215759621
9.016755622903517,3,6,6,7.07326971745971,7.072421900537371,1,0,2007,11.608235644774552,0,1,0,0,0,0,0,1,0,1,0,1.75,0,1,1.67,0.0,80.0,51,1.0,0.0
9.14899674173513,3,5,9,6.54965074223381,6.548219102762372,1,1,2009,11.678439903447801,0,1,0,0,0,0,0,1,2,0,0,1.75,1,1,0.0,0.0,50.0,3,1.5,5.303304908059076
